t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
20.808,ev0/lm0,-0.34,2.98,1.82,0.19,-2.51,-0.05,84.0,0.082,0.221,0.2142,3.41,516,0.19,0,0,-1,0.000,0.000,9.426,288.239,1236,1528,1457,1517,1800,33,10.2,0,56,22.70,7.22,0,size,0,18,7
20.909,ev0/lm0,-0.10,2.89,1.77,0.32,-2.55,-0.17,83.0,0.032,0.236,0.2090,3.59,518,0.21,0,0,-1,0.000,0.000,9.082,290.213,1244,1474,1470,1502,1800,33,10.6,0,56,22.70,7.71,0,size,0,18,7
21.010,ev0/lm0,0.05,2.94,1.74,0.39,-2.57,-0.24,83.0,-0.022,0.240,0.2117,3.41,521,0.20,0,0,-1,0.000,0.000,8.960,293.321,1252,1448,1464,1496,1800,33,10.2,0,56,22.70,7.84,0,size,0,18,7
21.110,ev0/lm0,0.23,2.89,1.73,0.42,-2.60,-0.21,83.0,-0.075,0.250,0.2970,3.41,523,0.19,0,0,-1,0.000,0.000,8.735,295.429,1252,1419,1471,1487,1800,33,8.3,0,56,22.67,7.36,0,size,0,18,7
21.211,ev0/lm0,0.39,2.91,1.73,0.40,-2.62,-0.14,83.0,-0.102,0.228,0.3018,3.42,526,0.21,0,0,-1,0.000,0.000,8.543,298.295,1250,1400,1468,1480,1800,33,10.0,0,56,22.67,7.51,0,size,0,18,7
21.312,ev0/lm0,0.47,2.86,1.73,0.31,-2.62,-0.05,84.0,-0.094,0.199,0.3082,3.46,528,0.19,0,0,-1,0.000,0.000,8.456,300.366,1243,1395,1477,1480,1800,33,11.2,0,56,22.65,8.05,0,size,0,18,7
21.412,ev0/lm0,0.57,2.94,1.72,0.20,-2.62,-0.00,84.0,-0.110,0.176,0.3144,3.31,531,0.21,0,0,-1,0.000,0.000,8.325,303.699,1239,1396,1466,1475,1800,33,10.9,0,56,22.65,7.94,0,size,0,18,7
21.513,ev0/lm0,0.54,2.91,1.71,0.06,-2.61,0.00,85.0,-0.094,0.154,0.3214,3.35,533,0.20,0,0,-1,0.000,0.000,8.396,306.003,1235,1419,1472,1480,1800,33,11.0,0,56,22.65,8.16,0,size,0,18,7
21.613,ev0/lm0,0.57,2.99,1.69,-0.08,-2.59,-0.03,85.0,-0.087,0.149,0.3231,3.28,536,0.20,0,0,-1,0.000,0.000,8.322,309.390,1237,1435,1458,1479,1800,33,12.3,0,56,22.65,8.70,0,size,0,18,7
21.714,ev0/lm0,0.56,2.96,1.69,-0.21,-2.59,-0.05,86.0,-0.077,0.157,0.3206,3.25,538,0.19,0,0,-1,0.000,0.000,8.308,311.651,1236,1455,1465,1483,1800,33,10.5,0,56,22.67,8.84,0,size,0,18,7
21.815,ev0/lm0,0.45,3.04,1.70,-0.35,-2.60,-0.06,86.0,-0.050,0.165,0.2233,3.32,541,0.20,0,0,-1,0.000,0.000,8.440,314.936,1236,1489,1458,1488,1800,33,10.7,0,55,22.67,8.99,0,size,0,18,7
21.915,ev0/lm0,0.37,3.00,1.67,-0.47,-2.61,-0.12,87.0,-0.040,0.179,0.2223,3.28,543,0.18,0,0,-1,0.000,0.000,8.528,317.097,1240,1517,1467,1495,1800,33,12.4,0,55,22.67,8.98,0,size,0,18,7
22.016,ev0/lm0,0.35,3.05,1.65,-0.52,-2.61,-0.15,87.0,-0.003,0.194,0.2220,3.42,546,0.17,0,0,-1,0.000,0.000,8.487,320.139,1243,1527,1462,1496,1800,33,10.6,0,55,22.67,8.89,0,size,0,18,7
22.116,ev0/lm0,0.24,2.98,1.65,-0.54,-2.62,-0.14,87.0,0.013,0.208,0.3183,3.46,548,0.15,0,0,-1,0.000,0.000,8.604,321.981,1243,1544,1474,1501,1800,33,10.7,0,55,22.67,8.67,0,size,0,18,7
22.216,ev0/lm0,0.06,3.00,1.69,-0.55,-2.65,-0.06,87.0,0.044,0.214,0.3215,3.48,551,0.18,0,0,-1,0.000,0.000,8.870,324.662,1239,1571,1476,1509,1800,33,11.7,0,55,22.65,8.39,0,size,0,18,7
22.317,ev0/lm0,-0.06,2.93,1.72,-0.52,-2.67,0.01,87.0,0.067,0.211,0.3277,3.42,553,0.18,0,0,-1,0.000,0.000,9.034,326.554,1235,1586,1488,1515,1800,33,9.3,0,55,22.65,8.03,0,size,0,18,7
22.418,ev0/lm0,-0.23,3.03,1.74,-0.48,-2.66,0.04,87.0,0.128,0.175,0.3405,3.19,556,0.30,0,0,-1,0.000,0.000,9.345,329.889,1235,1604,1475,1523,1800,33,10.5,0,55,22.65,7.65,0,size,0,18,8
22.518,ev0/lm0,-0.33,3.00,1.71,-0.37,-2.64,-0.02,87.0,0.132,0.138,0.3550,3.27,558,0.20,0,0,-1,0.000,0.000,9.528,332.122,1240,1601,1476,1527,1800,33,12.0,0,55,22.67,7.98,0,size,0,18,8
22.618,ev0/lm0,-0.37,3.09,1.67,-0.25,-2.64,-0.11,86.0,0.121,0.122,0.3611,3.26,561,0.19,0,0,-1,0.000,0.000,9.668,335.443,1245,1588,1466,1526,1800,33,9.9,0,55,22.67,8.31,0,size,0,18,8
22.719,ev0/lm0,-0.33,3.04,1.64,-0.09,-2.65,-0.16,85.0,0.101,0.115,0.3656,3.24,563,0.19,0,0,-1,0.000,0.000,9.652,337.673,1246,1560,1473,1521,1800,33,11.3,0,55,22.67,8.90,0,size,0,18,8
22.819,ev0/lm0,-0.27,3.11,1.60,0.09,-2.67,-0.21,85.0,0.079,0.117,0.3673,3.23,566,0.18,0,0,-1,0.000,0.000,9.657,341.048,1248,1528,1463,1518,1800,33,12.3,0,57,22.63,9.28,0,size,0,18,8
22.920,ev0/lm0,-0.24,3.07,1.58,0.22,-2.67,-0.18,84.0,0.060,0.122,0.3710,3.21,568,0.19,0,0,-1,0.000,0.000,9.716,343.254,1245,1508,1466,1513,1800,33,10.1,0,57,22.63,9.37,0,size,0,18,8
23.020,ev0/lm0,-0.15,3.14,1.61,0.32,-2.67,-0.10,84.0,0.041,0.139,0.3714,3.18,571,0.18,0,0,-1,0.000,0.000,9.697,346.607,1239,1483,1454,1509,1800,33,11.0,0,57,22.63,9.71,0,size,0,18,8
23.121,ev0/lm0,-0.04,3.09,1.56,0.37,-2.69,-0.12,83.0,0.005,0.158,0.3712,3.05,573,0.20,0,0,-1,0.000,0.000,9.624,348.893,1242,1460,1461,1501,1800,33,12.2,0,57,22.63,9.58,0,size,0,18,8
23.222,ev0/lm0,0.25,3.13,1.54,0.44,-2.73,-0.12,83.0,-0.054,0.168,0.3707,3.28,576,0.22,0,0,-1,0.000,0.000,9.235,352.082,1247,1413,1456,1487,1800,33,10.5,0,57,22.63,9.70,0,size,0,18,8
23.322,ev0/lm0,0.39,3.06,1.55,0.43,-2.75,-0.07,83.0,-0.108,0.160,0.3735,3.18,578,0.22,0,0,-1,0.000,0.000,9.077,354.133,1246,1393,1466,1480,1800,33,10.7,0,57,22.63,9.93,0,size,0,18,8
23.424,ev0/lm0,0.56,3.12,1.54,0.39,-2.77,-0.05,84.0,-0.127,0.126,0.3816,3.14,581,0.19,0,0,-1,0.000,0.000,8.833,357.454,1247,1376,1461,1475,1800,33,11.2,0,57,22.62,10.47,0,size,0,18,8
23.524,ev0/lm0,0.66,3.08,1.55,0.30,-2.78,-0.01,84.0,-0.134,0.115,0.3857,3.10,583,0.22,0,0,-1,0.000,0.000,8.699,359.812,1244,1372,1466,1471,1800,33,10.6,0,57,22.62,10.42,0,size,0,18,8
23.625,ev0/lm0,0.73,3.18,1.58,0.17,-2.79,0.06,84.0,-0.145,0.097,0.2655,3.00,586,0.22,0,0,-1,0.000,0.000,8.586,363.486,1238,1378,1454,1467,1800,33,9.8,0,57,22.62,10.34,0,size,0,18,8
23.726,ev0/lm0,0.78,3.17,1.59,-0.02,-2.80,0.09,85.0,-0.144,0.074,0.2702,2.88,588,0.24,0,0,-1,0.000,0.000,8.482,366.157,1232,1395,1459,1469,1800,33,12.2,0,57,22.62,10.79,0,size,0,18,8
23.827,ev0/lm0,0.82,3.30,1.56,-0.19,-2.81,0.02,86.0,-0.132,0.074,0.2681,2.83,591,0.23,0,0,-1,0.000,0.000,8.332,370.180,1236,1415,1445,1470,1800,33,10.5,0,55,22.63,11.05,0,size,0,18,8
23.927,ev0/lm0,0.74,3.28,1.51,-0.37,-2.83,-0.09,87.0,-0.126,0.089,0.2633,2.73,593,0.22,0,0,-1,0.000,0.000,8.376,372.778,1240,1453,1455,1477,1800,33,9.7,0,55,22.63,11.20,0,size,0,18,8
24.028,ev0/lm0,0.72,3.40,1.54,-0.52,-2.85,-0.07,87.0,-0.103,0.113,0.2580,2.73,596,0.22,0,0,-1,0.000,0.000,8.280,376.691,1238,1476,1443,1478,1800,33,12.1,0,55,22.65,11.30,0,size,0,18,8
24.128,ev0/lm0,0.50,3.33,1.55,-0.67,-2.88,-0.04,88.0,-0.040,0.135,0.2544,2.93,598,0.21,0,0,-1,0.000,0.000,8.545,378.863,1234,1526,1458,1492,1800,33,10.8,0,55,22.63,11.64,0,size,0,18,8
24.229,ev0/lm0,0.34,3.36,1.55,-0.76,-2.91,-0.04,88.0,0.002,0.158,0.2542,2.99,601,0.18,0,0,-1,0.000,0.000,8.716,382.019,1237,1563,1460,1501,1800,33,9.8,0,55,22.63,11.29,0,size,0,18,8
24.330,ev0/lm0,0.22,3.27,1.57,-0.78,-2.94,-0.05,89.0,0.025,0.175,0.2611,3.06,603,0.17,0,0,-1,0.000,0.000,8.795,384.048,1239,1579,1476,1510,1800,33,12.5,0,55,22.65,10.68,0,size,0,18,8
24.430,ev0/lm0,-0.06,3.39,1.59,-0.77,-2.95,-0.05,88.0,0.100,0.178,0.2725,2.79,606,0.21,0,0,-1,0.000,0.000,9.247,387.796,1246,1617,1465,1521,1800,33,10.2,0,55,22.63,9.56,0,size,0,18,8
24.531,ev0/lm0,-0.21,3.35,1.61,-0.68,-2.96,-0.02,88.0,0.128,0.142,0.2800,2.91,608,0.22,0,0,-1,0.000,0.000,9.449,390.165,1245,1625,1471,1528,1800,33,10.0,0,55,22.63,9.85,0,size,0,18,8
24.631,ev0/lm0,-0.29,3.40,1.62,-0.53,-2.97,0.03,88.0,0.144,0.110,0.2435,2.97,611,0.19,0,0,-1,0.000,0.000,9.609,393.475,1240,1619,1466,1533,1800,33,12.0,0,55,22.62,10.21,0,size,0,18,8
24.731,ev0/lm0,-0.33,3.34,1.65,-0.34,-2.99,0.07,87.0,0.140,0.096,0.2471,2.88,613,0.21,0,0,-1,0.000,0.000,9.695,395.806,1232,1600,1476,1531,1800,33,10.2,0,55,22.62,10.05,0,size,0,18,8
24.832,ev0/lm0,-0.34,3.42,1.67,-0.14,-3.00,0.10,86.0,0.129,0.078,0.2545,2.84,616,0.22,0,0,-1,0.000,0.000,9.810,399.453,1227,1576,1466,1528,1800,33,10.4,0,51,22.62,10.24,0,size,0,18,8
24.934,ev0/lm0,-0.30,3.36,1.66,0.05,-3.01,0.04,85.0,0.100,0.075,0.2554,2.83,618,0.20,0,0,-1,0.000,0.000,9.823,401.893,1228,1541,1474,1522,1800,33,11.9,0,51,22.63,10.46,0,size,0,18,8
25.034,ev0/lm0,-0.19,3.42,1.61,0.20,-3.02,-0.13,85.0,0.066,0.082,0.2570,2.87,621,0.21,0,0,-1,0.000,0.000,9.781,405.527,1241,1504,1467,1517,1800,33,10.7,0,51,22.67,10.84,0,size,0,18,8
25.135,ev0/lm0,-0.06,3.33,1.54,0.32,-3.04,-0.30,84.0,0.029,0.094,0.2984,2.95,623,0.19,0,0,-1,0.000,0.000,9.660,407.817,1254,1470,1478,1507,1800,33,9.2,0,51,22.67,10.69,0,size,0,18,8
25.235,ev0/lm0,0.09,3.36,1.53,0.40,-3.04,-0.32,84.0,-0.007,0.103,0.3039,2.88,626,0.21,0,0,-1,0.000,0.000,9.528,411.202,1258,1442,1472,1499,1800,33,10.8,0,51,22.63,10.57,0,size,0,18,8
25.335,ev0/lm0,0.22,3.29,1.53,0.42,-3.06,-0.20,84.0,-0.035,0.101,0.4476,2.81,628,0.22,0,0,-1,0.000,0.000,9.405,413.630,1251,1418,1480,1492,1800,33,10.1,0,51,22.60,10.37,0,size,0,18,8
25.436,ev0/lm0,0.35,3.37,1.55,0.38,-3.07,-0.08,84.0,-0.055,0.065,0.4536,2.76,631,0.22,0,0,-1,0.000,0.000,9.301,417.464,1244,1404,1469,1486,1800,33,9.5,0,51,22.60,11.23,0,size,0,18,8
25.538,ev0/lm0,0.61,3.29,1.53,0.33,-3.08,-0.01,84.0,-0.119,0.039,0.4588,2.88,633,0.29,0,0,-1,0.000,0.000,8.879,419.632,1244,1372,1479,1473,1800,33,12.6,0,51,22.58,11.37,0,size,0,18,9
25.638,ev0/lm0,0.89,3.40,1.52,0.26,-3.08,-0.02,85.0,-0.159,0.013,0.4683,2.65,636,0.29,0,0,-1,0.000,0.000,8.398,423.655,1251,1349,1464,1462,1800,33,11.4,0,51,22.58,11.41,0,size,0,18,9
25.739,ev0/lm0,0.89,3.38,1.50,0.07,-3.08,-0.02,86.0,-0.141,-0.011,0.4750,2.58,638,0.25,0,0,-1,0.000,0.000,8.376,426.498,1245,1371,1470,1466,1800,33,9.7,0,51,22.58,11.87,0,size,0,18,9
25.840,ev0/lm0,0.79,3.50,1.49,-0.16,-3.08,-0.02,87.0,-0.116,-0.018,0.3233,2.57,641,0.24,0,0,-1,0.000,0.000,8.460,430.744,1239,1414,1458,1473,1800,33,12.3,0,57,22.56,12.39,0,size,0,18,9
25.940,ev0/lm0,0.77,3.48,1.48,-0.36,-3.08,-0.02,87.0,-0.090,-0.010,0.3190,2.55,643,0.24,0,0,-1,0.000,0.000,8.407,433.525,1235,1445,1462,1475,1800,33,11.3,0,57,22.56,12.77,0,size,0,18,9
26.041,ev0/lm0,0.70,3.58,1.49,-0.53,-3.07,-0.02,88.0,-0.065,0.015,0.3125,2.55,646,0.22,0,0,-1,0.000,0.000,8.404,437.549,1234,1479,1449,1482,1800,33,9.7,0,57,22.56,12.77,0,size,0,18,9
26.141,ev0/lm0,0.55,3.53,1.51,-0.67,-3.07,-0.00,89.0,-0.005,0.043,0.3089,2.46,648,0.23,0,0,-1,0.000,0.000,8.533,440.123,1232,1519,1455,1493,1800,33,12.3,0,57,22.58,13.14,0,size,0,18,9
26.241,ev0/lm0,0.31,3.63,1.52,-0.76,-3.08,-0.02,89.0,0.030,0.079,0.3060,2.49,651,0.25,0,0,-1,0.000,0.000,8.847,444.140,1237,1567,1445,1506,1800,33,11.7,0,57,22.60,12.81,0,size,0,18,9
26.342,ev0/lm0,0.00,3.57,1.53,-0.83,-3.11,-0.04,89.0,0.101,0.104,0.3152,2.71,653,0.26,0,0,-1,0.000,0.000,9.285,446.336,1245,1616,1459,1523,1800,33,9.3,0,57,22.60,12.60,0,size,0,18,9
26.442,ev0/lm0,-0.09,3.60,1.53,-0.79,-3.14,-0.09,89.0,0.118,0.119,0.2756,2.70,656,0.20,0,0,-1,0.000,0.000,9.386,449.620,1250,1620,1461,1528,1800,33,13.3,0,57,22.60,11.57,0,size,0,18,9
26.543,ev0/lm0,-0.25,3.53,1.54,-0.67,-3.18,-0.05,89.0,0.188,0.076,0.2786,2.78,658,0.26,0,0,-1,0.000,0.000,9.622,451.832,1247,1627,1476,1535,1800,33,11.7,0,57,22.58,11.41,0,size,0,18,9
26.643,ev0/lm0,-0.50,3.62,1.55,-0.55,-3.20,-0.01,88.0,0.203,0.022,0.2926,2.67,661,0.20,0,0,-1,0.000,0.000,10.117,455.322,1248,1645,1469,1546,1800,33,9.9,0,57,22.58,11.66,0,size,0,18,9
26.744,ev0/lm0,-0.53,3.57,1.54,-0.33,-3.21,0.00,87.0,0.195,-0.010,0.3053,2.58,663,0.24,0,0,-1,0.000,0.000,10.232,457.898,1242,1623,1478,1543,1800,33,12.4,0,57,22.56,11.54,0,size,0,18,9
26.844,ev0/lm0,-0.54,3.67,1.52,-0.12,-3.21,-0.01,86.0,0.173,-0.026,0.3129,2.53,666,0.22,0,0,-1,0.000,0.000,10.408,461.937,1239,1596,1463,1541,1800,33,10.8,0,52,22.56,11.61,0,size,0,18,9
26.945,ev0/lm0,-0.46,3.62,1.51,0.11,-3.22,-0.04,85.0,0.144,-0.031,0.3161,2.52,668,0.23,0,0,-1,0.000,0.000,10.407,464.682,1236,1553,1469,1533,1800,33,9.8,0,52,22.56,12.10,0,size,0,18,9
27.047,ev0/lm0,-0.30,3.67,1.45,0.32,-3.24,-0.12,84.0,0.090,-0.010,0.3115,2.55,671,0.22,0,0,-1,0.000,0.000,10.346,468.640,1241,1503,1462,1522,1800,33,12.0,0,52,22.56,12.71,0,size,0,18,9
27.148,ev0/lm0,-0.19,3.59,1.45,0.46,-3.27,-0.15,83.0,0.048,0.011,0.3065,2.60,673,0.21,0,0,-1,0.000,0.000,10.316,471.143,1243,1468,1473,1512,1800,33,10.9,0,52,22.56,12.97,0,size,0,18,9
27.249,ev0/lm0,0.04,3.57,1.47,0.55,-3.31,-0.09,82.0,-0.008,0.047,0.3056,2.72,676,0.22,0,0,-1,0.000,0.000,10.086,474.519,1242,1423,1473,1496,1800,33,10.1,0,52,22.56,12.44,0,size,0,18,9
27.350,ev0/lm0,0.27,3.46,1.49,0.58,-3.33,-0.01,82.0,-0.080,0.043,0.3123,2.70,678,0.25,0,0,-1,0.000,0.000,9.817,476.845,1241,1384,1486,1483,1800,33,12.2,0,52,22.56,12.09,0,size,0,18,9
27.450,ev0/lm0,0.58,3.52,1.49,0.56,-3.33,0.02,82.0,-0.162,-0.004,0.3648,2.45,681,0.34,0,0,-1,0.000,0.000,9.395,480.716,1247,1348,1474,1467,1800,33,11.4,0,52,22.55,12.46,0,size,0,18,10
27.551,ev0/lm0,0.76,3.49,1.47,0.46,-3.31,0.01,83.0,-0.172,-0.060,0.3800,2.39,683,0.25,0,0,-1,0.000,0.000,9.126,483.634,1251,1339,1476,1461,1800,33,10.0,0,52,22.55,12.31,0,size,0,18,10
27.652,ev0/lm0,0.85,3.62,1.45,0.28,-3.28,-0.03,84.0,-0.162,-0.096,0.3973,2.34,686,0.25,0,0,-1,0.000,0.000,8.972,488.073,1251,1353,1460,1460,1800,33,10.7,0,52,22.55,12.71,0,both_edges,0,18,10
27.752,ev0/lm0,0.85,3.60,1.47,0.03,-3.27,0.05,85.0,-0.150,-0.096,0.4025,2.28,688,0.26,0,0,-1,0.000,0.000,8.931,491.113,1238,1379,1464,1463,1800,33,11.5,0,52,22.53,12.90,0,both_edges,0,18,10
27.853,ev0/lm0,0.86,3.73,1.50,-0.21,-3.27,0.11,86.0,-0.126,-0.096,0.3975,2.26,691,0.26,0,0,-1,0.000,0.000,8.818,495.555,1229,1409,1448,1465,1800,33,10.0,0,56,22.53,13.84,0,both_edges,0,18,10
27.953,ev0/lm0,0.78,3.69,1.51,-0.43,-3.28,0.10,87.0,-0.089,-0.096,0.3894,2.27,693,0.24,0,0,-1,0.000,0.000,8.848,498.367,1225,1452,1459,1474,1800,33,10.7,0,56,22.55,14.78,0,both_edges,0,18,10
28.055,ev0/lm0,0.62,3.77,1.50,-0.61,-3.29,0.02,88.0,-0.047,-0.061,0.3810,2.29,696,0.24,0,0,-1,0.000,0.000,8.990,502.486,1230,1503,1452,1486,1800,33,13.0,0,56,22.58,14.99,0,size,0,18,10
28.156,ev0/lm0,0.50,3.70,1.49,-0.73,-3.31,-0.08,89.0,-0.010,-0.032,0.3780,2.31,698,0.24,0,0,-1,0.000,0.000,9.053,505.136,1238,1533,1466,1496,1800,33,10.3,0,56,22.58,14.85,0,size,0,18,10
28.256,ev0/lm0,0.34,3.78,1.50,-0.81,-3.33,-0.15,89.0,0.032,-0.017,0.3339,2.33,701,0.24,0,0,-1,0.000,0.000,9.205,509.119,1246,1565,1462,1505,1800,33,11.3,0,56,22.60,14.58,0,size,0,18,10
28.357,ev0/lm0,0.19,3.70,1.49,-0.84,-3.35,-0.16,89.0,0.067,-0.004,0.3316,2.38,703,0.23,0,0,-1,0.000,0.000,9.356,511.634,1249,1589,1474,1513,1800,33,10.8,0,56,22.58,13.90,0,size,0,18,10
28.457,ev0/lm0,-0.19,3.78,1.49,-0.88,-3.35,-0.12,89.0,0.184,-0.017,0.3613,2.49,706,0.27,0,0,-1,0.000,0.000,9.970,515.144,1257,1641,1466,1534,1800,33,10.0,0,56,22.58,13.27,0,size,0,18,10
28.558,ev0/lm0,-0.42,3.74,1.49,-0.81,-3.35,-0.06,89.0,0.230,-0.071,0.3768,2.44,708,0.23,0,0,-1,0.000,0.000,10.347,517.574,1258,1663,1472,1547,1800,33,10.5,0,56,22.57,13.56,0,size,0,18,10
28.659,ev0/lm0,-0.65,3.88,1.49,-0.68,-3.34,-0.01,88.0,0.238,-0.096,0.3926,2.33,711,0.28,0,0,-1,0.000,0.000,10.850,521.644,1259,1679,1456,1557,1800,33,11.6,0,56,22.53,13.09,0,both_edges,0,18,10
28.759,ev0/lm0,-0.67,3.85,1.48,-0.45,-3.35,0.02,86.0,0.233,-0.096,0.3942,2.21,713,0.26,0,0,-1,0.000,0.000,10.968,524.614,1249,1658,1464,1551,1800,33,10.1,0,56,22.53,12.28,0,both_edges,0,18,10
28.860,ev0/lm0,-0.69,4.01,1.47,-0.21,-3.37,0.03,85.0,0.210,-0.096,0.4053,2.11,716,0.28,0,0,-1,0.000,0.000,11.231,529.188,1244,1632,1444,1551,1800,33,9.9,0,52,22.52,12.47,0,both_edges,0,18,10
28.961,ev0/lm0,-0.60,3.95,1.43,0.07,-3.42,-0.03,84.0,0.150,-0.096,0.3996,2.08,718,0.25,0,0,-1,0.000,0.000,11.241,532.167,1239,1581,1455,1542,1800,33,12.1,0,52,22.52,13.53,0,both_edges,0,18,10
29.061,ev0/lm0,-0.40,4.03,1.40,0.35,-3.48,-0.08,82.0,0.097,-0.096,0.3995,2.07,721,0.25,0,0,-1,0.000,0.000,11.163,536.658,1239,1515,1446,1525,1800,33,7.3,0,52,22.52,15.12,0,both_edges,0,18,10
29.162,ev0/lm0,-0.25,3.95,1.41,0.56,-3.53,-0.08,81.0,0.022,-0.096,0.4023,2.12,723,0.24,0,0,-1,0.000,0.000,11.120,539.508,1238,1465,1456,1512,1800,33,11.0,0,52,22.52,16.38,0,both_edges,0,18,10
29.262,ev0/lm0,0.12,3.94,1.39,0.70,-3.58,-0.13,80.0,-0.060,-0.067,0.4065,2.23,726,0.30,0,0,-1,0.000,0.000,10.688,543.340,1250,1398,1454,1487,1800,33,11.9,0,52,22.55,16.21,0,size,0,18,10
29.363,ev0/lm0,0.35,3.82,1.37,0.74,-3.61,-0.14,80.0,-0.132,-0.051,0.4171,2.24,728,0.24,0,0,-1,0.000,0.000,10.450,545.839,1258,1363,1469,1473,1800,33,9.7,0,52,22.53,15.63,0,size,0,18,10
29.463,ev0/lm0,0.69,3.85,1.38,0.73,-3.63,-0.10,81.0,-0.194,-0.096,0.4223,2.31,731,0.25,0,0,-1,0.000,0.000,9.997,549.630,1266,1324,1464,1457,1800,33,10.4,0,52,22.53,15.62,0,both_edges,0,18,10
29.564,ev0/lm0,0.77,3.74,1.38,0.56,-3.63,-0.02,82.0,-0.189,-0.096,0.4154,2.30,733,0.22,0,0,-1,0.000,0.000,9.928,552.119,1257,1326,1482,1456,1800,33,11.3,0,52,22.50,14.80,0,both_edges,0,18,10
29.665,ev0/lm0,0.79,3.79,1.38,0.33,-3.63,0.04,83.0,-0.172,-0.096,0.4194,2.25,736,0.24,0,0,-1,0.000,0.000,9.919,556.178,1245,1349,1481,1459,1800,33,9.5,0,52,22.50,13.72,0,both_edges,0,18,10
29.765,ev0/lm0,0.81,3.72,1.38,0.06,-3.60,0.09,84.0,-0.155,-0.096,0.4230,2.20,738,0.25,0,0,-1,0.000,0.000,9.860,559.067,1235,1376,1492,1461,1800,33,10.7,0,52,22.48,12.84,0,both_edges,0,18,10
29.866,ev0/lm0,0.81,3.81,1.41,-0.18,-3.56,0.14,84.0,-0.143,-0.096,0.4312,2.17,741,0.26,0,0,-1,0.000,0.000,9.772,563.426,1225,1410,1476,1461,1800,33,10.7,0,53,22.50,12.39,0,both_edges,0,18,10
29.966,ev0/lm0,0.79,3.76,1.44,-0.39,-3.52,0.11,86.0,-0.130,-0.096,0.4399,2.13,743,0.26,0,0,-1,0.000,0.000,9.708,566.424,1223,1443,1483,1469,1800,33,9.6,0,53,22.50,12.51,0,both_edges,0,18,10
30.067,ev0/lm0,0.80,3.87,1.43,-0.54,-3.50,-0.00,86.0,-0.118,-0.096,0.4481,2.10,746,0.26,0,0,-1,0.000,0.000,9.527,570.926,1231,1467,1465,1468,1800,33,10.6,0,53,22.53,13.24,0,both_edges,0,18,10
30.167,ev0/lm0,0.76,3.81,1.42,-0.65,-3.48,-0.13,87.0,-0.108,-0.096,0.4505,2.08,748,0.24,0,0,-1,0.000,0.000,9.432,573.748,1241,1487,1474,1474,1800,33,11.2,0,53,22.57,13.90,0,both_edges,0,18,10
30.268,ev0/lm0,0.72,3.92,1.41,-0.71,-3.46,-0.20,88.0,-0.094,-0.096,0.4767,2.04,751,0.27,0,0,-1,0.000,0.000,9.317,578.173,1247,1502,1459,1479,1800,33,9.6,0,53,22.57,14.59,0,both_edges,0,18,10
30.368,ev0/lm0,0.66,3.88,1.38,-0.74,-3.46,-0.24,89.0,-0.062,-0.096,0.4715,2.04,753,0.25,0,0,-1,0.000,0.000,9.254,581.154,1250,1513,1464,1486,1800,33,11.2,0,53,22.57,15.28,0,both_edges,0,18,10
30.469,ev0/lm0,0.46,3.96,1.39,-0.78,-3.47,-0.16,89.0,-0.008,-0.096,0.4271,2.05,756,0.26,0,0,-1,0.000,0.000,9.453,585.395,1246,1545,1454,1498,1800,33,11.1,0,53,22.53,15.95,0,both_edges,0,18,10
30.569,ev0/lm0,0.22,3.91,1.40,-0.80,-3.48,-0.07,89.0,0.049,-0.096,0.4294,2.03,758,0.30,0,0,-1,0.000,0.000,9.750,588.262,1242,1582,1462,1512,1800,33,10.0,0,53,22.53,16.62,0,both_edges,0,18,10
30.669,ev0/lm0,-0.04,4.03,1.42,-0.80,-3.49,-0.01,89.0,0.122,-0.096,0.4263,1.98,761,0.29,0,0,-1,0.000,0.000,10.151,592.565,1244,1618,1449,1528,1800,33,10.6,0,53,22.53,16.47,0,both_edges,0,18,10
30.770,ev0/lm0,-0.21,4.00,1.44,-0.72,-3.52,0.01,89.0,0.156,-0.096,0.4361,1.99,763,0.27,0,0,-1,0.000,0.000,10.422,595.523,1244,1632,1457,1538,1800,33,11.1,0,53,22.52,16.12,0,both_edges,0,18,10
30.870,ev0/lm0,-0.21,4.09,1.44,-0.57,-3.56,0.03,88.0,0.147,-0.096,0.4657,1.97,766,0.25,0,0,-1,0.000,0.000,10.471,599.886,1239,1613,1451,1536,1800,33,9.9,0,49,22.52,15.80,0,both_edges,0,18,10
30.971,ev0/lm0,-0.18,4.02,1.43,-0.37,-3.60,0.03,87.0,0.123,-0.096,0.4797,1.91,768,0.26,0,0,-1,0.000,0.000,10.454,602.878,1234,1582,1465,1530,1800,33,11.1,0,49,22.52,15.75,0,both_edges,0,18,10
31.071,ev0/lm0,-0.18,4.12,1.44,-0.18,-3.63,0.01,86.0,0.103,-0.096,0.4743,1.87,771,0.27,0,0,-1,0.000,0.000,10.583,607.353,1232,1557,1455,1528,1800,33,10.8,0,49,22.53,15.81,0,both_edges,0,18,10
